Id,WnvPresent
104616,0
104617,0
104618,0
104619,0
104620,0
104621,0
104622,0
104623,0
104624,0
104625,0
104626,0
104627,0
104628,0
104629,0
104630,0
104631,0
104632,0
104633,0
104634,0
104635,0
104636,0
104637,0
104638,0
104639,0
104640,0
104641,0
104642,0
104643,0
104644,0
104645,0
104646,0
104647,0
104648,0
104649,0
104650,0
104651,0
104652,0
104653,0
104654,0
104655,0
104656,0
104657,0
104658,0
104659,0
104660,0
104661,0
104662,0
104663,0
104664,0
104665,0
104666,0
104667,0
104668,0
104669,0
104670,0
104671,0
104672,0
104673,0
104674,0
104675,0
104676,0
104677,0
104678,0
104679,0
104680,0
104681,0
104682,0
104683,0
104684,0
104685,0
104686,0
104687,0
104688,0
104689,0
104690,0
104691,0
104692,0
104693,0
104694,0
104695,0
104696,0
104697,0
104698,0
104699,0
104700,0
104701,0
104702,0
104703,0
104704,0
104705,0
104706,0
104707,0
104708,0
104709,0
104710,0
104711,0
104712,0
104713,0
104714,0
104715,0
104716,0
104717,0
104718,0
104719,0
104720,0
104721,0
104722,0
104723,0
104724,0
104725,0
104726,0
104727,0
104728,0
104729,0
104730,0
104731,0
104732,0
104733,0
104734,0
104735,0
104736,0
104737,0
104738,0
104739,0
104740,0
104741,0
104742,0
104743,0
104744,0
104745,0
104746,0
104747,0
104748,0
104749,0
104750,0
104751,0
104752,0
104753,0
104754,0
104755,0
104756,0
104757,0
104758,0
104759,0
104760,0
104761,0
104762,0
104763,0
104764,0
104765,0
104766,0
104767,0
104768,0
104769,0
104770,0
104771,0
104772,0
104773,0
104774,0
104775,0
104776,0
104777,0
104778,0
104779,0
104780,0
104781,0
104782,0
104783,0
104784,0
104785,0
104786,0
104787,0
104788,0
104789,0
104790,0
104791,0
104792,0
104793,0
104794,0
104795,0
104796,0
104797,0
104798,0
104799,0
104800,0
104801,0
104802,0
104803,0
104804,0
104805,0
104806,0
104807,0
104808,0
104809,0
104810,0
104811,0
104812,0
104813,0
104814,0
104815,0
104816,0
104817,0
104818,0
104819,0
104820,0
104821,0
104822,0
104823,0
104824,0
104825,0
104826,0
104827,0
104828,0
104829,0
104830,0
104831,0
104832,0
104833,0
104834,0
104835,0
104836,0
104837,0
104838,0
104839,0
104840,0
104841,0
104842,0
104843,0
104844,0
104845,0
104846,0
104847,0
104848,0
104849,0
104850,0
104851,0
104852,0
104853,0
104854,0
104855,0
104856,0
104857,0
104858,0
104859,0
104860,0
104861,0
104862,0
104863,0
104864,0
104865,0
104866,0
104867,0
104868,0
104869,0
104870,0
104871,0
104872,0
104873,0
104874,0
104875,0
104876,0
104877,0
104878,0
104879,0
104880,0
104881,0
104882,0
104883,0
104884,0
104885,0
104886,0
104887,0
104888,0
104889,0
104890,0
104891,0
104892,0
104893,0
104894,0
104895,0
104896,0
104897,0
104898,0
104899,0
104900,0
104901,0
104902,0
104903,0
104904,0
104905,0
104906,0
104907,0
104908,0
104909,0
104910,0
104911,0
104912,0
104913,0
104914,0
104915,0
104916,0
104917,0
104918,0
104919,0
104920,0
104921,0
104922,0
104923,0
104924,0
104925,0
104926,0
104927,0
104928,0
104929,0
104930,0
104931,0
104932,0
104933,0
104934,0
104935,0
104936,0
104937,0
104938,0
104939,0
104940,0
104941,0
104942,0
104943,0
104944,0
104945,0
104946,0
104947,0
104948,0
104949,0
104950,0
104951,0
104952,0
104953,0
104954,0
104955,0
104956,0
104957,0
104958,0
104959,0
104960,0
104961,0
104962,0
104963,0
104964,0
104965,0
104966,0
104967,0
104968,0
104969,0
104970,0
104971,0
104972,0
104973,0
104974,0
104975,0
104976,0
104977,0
104978,0
104979,0
104980,0
104981,0
104982,0
104983,0
104984,0
104985,0
104986,0
104987,0
104988,0
104989,0
104990,0
104991,0
104992,0
104993,0
104994,0
104995,0
104996,0
104997,0
104998,0
104999,0
105000,0
105001,0
105002,0
105003,0
105004,0
105005,0
105006,0
105007,0
105008,0
105009,0
105010,0
105011,0
105012,0
105013,0
105014,0
105015,0
105016,0
105017,0
105018,0
105019,0
105020,0
105021,0
105022,0
105023,0
105024,0
105025,0
105026,0
105027,0
105028,0
105029,0
105030,0
105031,0
105032,0
105033,0
105034,0
105035,0
105036,0
105037,0
105038,0
105039,0
105040,0
105041,0
105042,0
105043,0
105044,0
105045,0
105046,0
105047,0
105048,0
105049,0
105050,0
105051,0
105052,0
105053,0
105054,0
105055,0
105056,0
105057,0
105058,0
105059,0
105060,0
105061,0
105062,0
105063,0
105064,0
105065,0
105066,0
105067,0
105068,0
105069,0
105070,0
105071,0
105072,0
105073,0
105074,0
105075,0
105076,0
105077,0
105078,0
105079,0
105080,0
105081,0
105082,0
105083,0
105084,0
105085,0
105086,0
105087,0
105088,0
105089,0
105090,0
105091,0
105092,0
105093,0
105094,0
105095,0
105096,0
105097,0
105098,0
105099,0
105100,0
105101,0
105102,0
105103,0
105104,0
105105,0
105106,0
105107,0
105108,0
105109,0
105110,0
105111,0
105112,0
105113,0
105114,0
105115,0
105116,0
105117,0
105118,0
105119,0
105120,0
105121,0
105122,0
105123,0
105124,0
105125,0
105126,0
105127,0
105128,0
105129,0
105130,0
105131,0
105132,0
105133,0
105134,0
105135,0
105136,0
105137,0
105138,0
105139,0
105140,0
105141,0
105142,0
105143,0
105144,0
105145,0
105146,0
105147,0
105148,0
105149,0
105150,0
105151,0
105152,0
105153,0
105154,0
105155,0
105156,0
105157,0
105158,0
105159,0
105160,0
105161,0
105162,0
105163,0
105164,0
105165,0
105166,0
105167,0
105168,0
105169,0
105170,0
105171,0
105172,0
105173,0
105174,0
105175,0
105176,0
105177,0
105178,0
105179,0
105180,0
105181,0
105182,0
105183,0
105184,0
105185,0
105186,0
105187,0
105188,0
105189,0
105190,0
105191,0
105192,0
105193,0
105194,0
105195,0
105196,0
105197,0
105198,0
105199,0
105200,0
105201,0
105202,0
105203,0
105204,0
105205,0
105206,0
105207,0
105208,0
105209,0
105210,0
105211,0
105212,0
105213,0
105214,0
105215,0
105216,0
105217,0
105218,0
105219,0
105220,0
105221,0
105222,0
105223,0
105224,0
105225,0
105226,0
105227,0
105228,0
105229,0
105230,0
105231,0
105232,0
105233,0
105234,0
105235,0
105236,0
105237,0
105238,0
105239,0
105240,0
105241,0
105242,0
105243,0
105244,0
105245,0
105246,0
105247,0
105248,0
105249,0
105250,0
105251,0
105252,0
105253,0
105254,0
105255,0
105256,0
105257,0
105258,0
105259,0
105260,0
105261,0
105262,0
105263,0
105264,0
105265,0
105266,0
105267,0
105268,0
105269,0
105270,0
105271,0
105272,0
105273,0
105274,0
105275,0
105276,0
105277,0
105278,0
105279,0
105280,0
105281,0
105282,0
105283,0
105284,0
105285,0
105286,0
105287,0
105288,0
105289,0
105290,0
105291,0
105292,0
105293,0
105294,0
105295,0
105296,0
105297,0
105298,0
105299,0
105300,0
105301,0
105302,0
105303,0
105304,0
105305,0
105306,0
105307,0
105308,0
105309,0
105310,0
105311,0
105312,0
105313,0
105314,0
105315,0
105316,0
105317,0
105318,0
105319,0
105320,0
105321,0
105322,0
105323,0
105324,0
105325,0
105326,0
105327,0
105328,0
105329,0
105330,0
105331,0
105332,0
105333,0
105334,0
105335,0
105336,0
105337,0
105338,0
105339,0
105340,0
105341,0
105342,0
105343,0
105344,0
105345,0
105346,0
105347,0
105348,0
105349,0
105350,0
105351,0
105352,0
105353,0
105354,0
105355,0
105356,0
105357,0
105358,0
105359,0
105360,0
105361,0
105362,0
105363,0
105364,0
105365,0
105366,0
105367,0
105368,0
105369,0
105370,0
105371,0
105372,0
105373,0
105374,0
105375,0
105376,0
105377,0
105378,0
105379,0
105380,0
105381,0
105382,0
105383,0
105384,0
105385,0
105386,0
105387,0
105388,0
105389,0
105390,0
105391,0
105392,0
105393,0
105394,0
105395,0
105396,0
105397,0
105398,0
105399,0
105400,0
105401,0
105402,0
105403,0
105404,0
105405,0
105406,0
105407,0
105408,0
105409,0
105410,0
105411,0
105412,0
105413,0
105414,0
105415,0
105416,0
105417,0
105418,0
105419,0
105420,0
105421,0
105422,0
105423,0
105424,0
105425,0
105426,0
105427,0
105428,0
105429,0
105430,0
105431,0
105432,0
105433,0
105434,0
105435,0
105436,0
105437,0
105438,0
105439,0
105440,0
105441,0
105442,0
105443,0
105444,0
105445,0
105446,0
105447,0
105448,0
105449,0
105450,0
105451,0
105452,0
105453,0
105454,0
105455,0
105456,0
105457,0
105458,0
105459,0
105460,0
105461,0
105462,0
105463,0
105464,0
105465,0
105466,0
105467,0
105468,0
105469,0
105470,0
105471,0
105472,0
105473,0
105474,0
105475,0
105476,0
105477,0
105478,0
105479,0
105480,0
105481,0
105482,0
105483,0
105484,0
105485,0
105486,0
105487,0
105488,0
105489,0
105490,0
105491,0
105492,0
105493,0
105494,0
105495,0
105496,0
105497,0
105498,0
105499,0
105500,0
105501,0
105502,0
105503,0
105504,0
105505,0
105506,0
105507,0
105508,0
105509,0
105510,0
105511,0
105512,0
105513,0
105514,0
105515,0
105516,0
105517,0
105518,0
105519,0
105520,0
105521,0
105522,0
105523,0
105524,0
105525,0
105526,0
105527,0
105528,0
105529,0
105530,0
105531,0
105532,0
105533,0
105534,0
105535,0
105536,0
105537,0
105538,0
105539,0
105540,0
105541,0
105542,0
105543,0
105544,0
105545,0
105546,0
105547,0
105548,0
105549,0
105550,0
105551,0
105552,0
105553,0
105554,0
105555,0
105556,0
105557,0
105558,0
105559,0
105560,0
105561,0
105562,0
105563,0
105564,0
105565,0
105566,0
105567,0
105568,0
105569,0
105570,0
105571,0
105572,0
105573,0
105574,0
105575,0
105576,0
105577,0
105578,0
105579,0
105580,0
105581,0
105582,0
105583,0
105584,0
105585,0
105586,0
105587,0
105588,0
105589,0
105590,0
105591,0
105592,0
105593,0
105594,0
105595,0
105596,0
105597,0
105598,0
105599,0
105600,0
105601,0
105602,0
105603,0
105604,0
105605,0
105606,0
105607,0
105608,0
105609,0
105610,0
105611,0
105612,0
105613,0
105614,0
105615,0
105616,0
105617,0
105618,0
105619,0
105620,0
105621,0
105622,0
105623,0
105624,0
105625,0
105626,0
105627,0
105628,0
105629,0
105630,0
105631,0
105632,0
105633,0
105634,0
105635,0
105636,0
105637,0
105638,0
105639,0
105640,0
105641,0
105642,0
105643,0
105644,0
105645,0
105646,0
105647,0
105648,0
105649,0
105650,0
105651,0
105652,0
105653,0
105654,0
105655,0
105656,0
105657,0
105658,0
105659,0
105660,0
105661,0
105662,0
105663,0
105664,0
105665,0
105666,0
105667,0
105668,0
105669,0
105670,0
105671,0
105672,0
105673,0
105674,0
105675,0
105676,0
105677,0
105678,0
105679,0
105680,0
105681,0
105682,0
105683,0
105684,0
105685,0
105686,0
105687,0
105688,0
105689,0
105690,0
105691,0
105692,0
105693,0
105694,0
105695,0
105696,0
105697,0
105698,0
105699,0
105700,0
105701,0
105702,0
105703,0
105704,0
105705,0
105706,0
105707,0
105708,0
105709,0
105710,0
105711,0
105712,0
105713,0
105714,0
105715,0
105716,0
105717,0
105718,0
105719,0
105720,0
105721,0
105722,0
105723,0
105724,0
105725,0
105726,0
105727,0
105728,0
105729,0
105730,0
105731,0
105732,0
105733,0
105734,0
105735,0
105736,0
105737,0
105738,0
105739,0
105740,0
105741,0
105742,0
105743,0
105744,0
105745,0
105746,0
105747,0
105748,0
105749,0
105750,0
105751,0
105752,0
105753,0
105754,0
105755,0
105756,0
105757,0
105758,0
105759,0
105760,0
105761,0
105762,0
105763,0
105764,0
105765,0
105766,0
105767,0
105768,0
105769,0
105770,0
105771,0
105772,0
105773,0
105774,0
105775,0
105776,0
105777,0
105778,0
105779,0
105780,0
105781,0
105782,0
105783,0
105784,0
105785,0
105786,0
105787,0
105788,0
105789,0
105790,0
105791,0
105792,0
105793,0
105794,0
105795,0
105796,0
105797,0
105798,0
105799,0
105800,0
105801,0
105802,0
105803,0
105804,0
105805,0
105806,0
105807,0
105808,0
105809,0
105810,0
105811,0
105812,0
105813,0
105814,0
105815,0
105816,0
105817,0
105818,0
105819,0
105820,0
105821,0
105822,0
105823,0
105824,0
105825,0
105826,0
105827,0
105828,0
105829,0
105830,0
105831,0
105832,0
105833,0
105834,0
105835,0
105836,0
105837,0
105838,0
105839,0
105840,0
105841,0
105842,0
105843,0
105844,0
105845,0
105846,0
105847,0
105848,0
105849,0
105850,0
105851,0
105852,0
105853,0
105854,0
105855,0
105856,0
105857,0
105858,0
105859,0
105860,0
105861,0
105862,0
105863,0
105864,0
105865,0
105866,0
105867,0
105868,0
105869,0
105870,0
105871,0
105872,0
105873,0
105874,0
105875,0
105876,0
105877,0
105878,0
105879,0
105880,0
105881,0
105882,0
105883,0
105884,0
105885,0
105886,0
105887,0
105888,0
105889,0
105890,0
105891,0
105892,0
105893,0
105894,0
105895,0
105896,0
105897,0
105898,0
105899,0
105900,0
105901,0
105902,0
105903,0
105904,0
105905,0
105906,0
105907,0
105908,0
105909,0
105910,0
105911,0
105912,0
105913,0
105914,0
105915,0
105916,0
105917,0
105918,0
105919,0
105920,0
105921,0
105922,0
105923,0
105924,0
105925,0
105926,0
105927,0
105928,0
105929,0
105930,0
105931,0
105932,0
105933,0
105934,0
105935,0
105936,0
105937,0
105938,0
105939,0
105940,0
105941,0
105942,0
105943,0
105944,0
105945,0
105946,0
105947,0
105948,0
105949,0
105950,0
105951,0
105952,0
105953,0
105954,0
105955,0
105956,0
105957,0
105958,0
105959,0
105960,0
105961,0
105962,0
105963,0
105964,0
105965,0
105966,0
105967,0
105968,0
105969,0
105970,0
105971,0
105972,0
105973,0
105974,0
105975,0
105976,0
105977,0
105978,0
105979,0
105980,0
105981,0
105982,0
105983,0
105984,0
105985,0
105986,0
105987,0
105988,0
105989,0
105990,0
105991,0
105992,0
105993,0
105994,0
105995,0
105996,0
105997,0
105998,0
105999,0
106000,0
106001,0
106002,0
106003,0
106004,0
106005,0
106006,0
106007,0
106008,0
106009,0
106010,0
106011,0
106012,0
106013,0
106014,0
106015,0
106016,0
106017,0
106018,0
106019,0
106020,0
106021,0
106022,0
106023,0
106024,0
106025,0
106026,0
106027,0
106028,0
106029,0
106030,0
106031,0
106032,0
106033,0
106034,0
106035,0
106036,0
106037,0
106038,0
106039,0
106040,0
106041,0
106042,0
106043,0
106044,0
106045,0
106046,0
106047,0
106048,0
106049,0
106050,0
106051,0
106052,0
106053,0
106054,0
106055,0
106056,0
106057,0
106058,0
106059,0
106060,0
106061,0
106062,0
106063,0
106064,0
106065,0
106066,0
106067,0
106068,0
106069,0
106070,0
106071,0
106072,0
106073,0
106074,0
106075,0
106076,0
106077,0
106078,0
106079,0
106080,0
106081,0
106082,0
106083,0
106084,0
106085,0
106086,0
106087,0
106088,0
106089,0
106090,0
106091,0
106092,0
106093,0
106094,0
106095,0
106096,0
106097,0
106098,0
106099,0
106100,0
106101,0
106102,0
106103,0
106104,0
106105,0
106106,0
106107,0
106108,0
106109,0
106110,0
106111,0
106112,0
106113,0
106114,0
106115,0
106116,0
106117,0
106118,0
106119,0
106120,0
106121,0
106122,0
106123,0
106124,0
106125,0
106126,0
106127,0
106128,0
106129,0
106130,0
106131,0
106132,0
106133,0
106134,0
106135,0
106136,0
106137,0
106138,0
106139,0
106140,0
106141,0
106142,0
106143,0
106144,0
106145,0
106146,0
106147,0
106148,0
106149,0
106150,0
106151,0
106152,0
106153,0
106154,0
106155,0
106156,0
106157,0
106158,0
106159,0
106160,0
106161,0
106162,0
106163,0
106164,0
106165,0
106166,0
106167,0
106168,0
106169,0
106170,0
106171,0
106172,0
106173,0
106174,0
106175,0
106176,0
106177,0
106178,0
106179,0
106180,0
106181,0
106182,0
106183,0
106184,0
106185,0
106186,0
106187,0
106188,0
106189,0
106190,0
106191,0
106192,0
106193,0
106194,0
106195,0
106196,0
106197,0
106198,0
106199,0
106200,0
106201,0
106202,0
106203,0
106204,0
106205,0
106206,0
106207,0
106208,0
106209,0
106210,0
106211,0
106212,0
106213,0
106214,0
106215,0
106216,0
106217,0
106218,0
106219,0
106220,0
106221,0
106222,0
106223,0
106224,0
106225,0
106226,0
106227,0
106228,0
106229,0
106230,0
106231,0
106232,0
106233,0
106234,0
106235,0
106236,0
106237,0
106238,0
106239,0
106240,0
106241,0
106242,0
106243,0
106244,0
106245,0
106246,0
106247,0
106248,0
106249,0
106250,0
106251,0
106252,0
106253,0
106254,0
106255,0
106256,0
106257,0
106258,0
106259,0
106260,0
106261,0
106262,0
106263,0
106264,0
106265,0
106266,0
106267,0
106268,0
106269,0
106270,0
106271,0
106272,0
106273,0
106274,0
106275,0
106276,0
106277,0
106278,0
106279,0
106280,0
106281,0
106282,0
106283,0
106284,0
106285,0
106286,0
106287,0
106288,0
106289,0
106290,0
106291,0
106292,0
106293,0
106294,0
106295,0
106296,0
106297,0
106298,0
106299,0
106300,0
106301,0
106302,0
106303,0
106304,0
106305,0
106306,0
106307,0
106308,0
106309,0
106310,0
106311,0
106312,0
106313,0
106314,0
106315,0
106316,0
106317,0
106318,0
106319,0
106320,0
106321,0
106322,0
106323,0
106324,0
106325,0
106326,0
106327,0
106328,0
106329,0
106330,0
106331,0
106332,0
106333,0
106334,0
106335,0
106336,0
106337,0
106338,0
106339,0
106340,0
106341,0
106342,0
106343,0
106344,0
106345,0
106346,0
106347,0
106348,0
106349,0
106350,0
106351,0
106352,0
106353,0
106354,0
106355,0
106356,0
106357,0
106358,0
106359,0
106360,0
106361,0
106362,0
106363,0
106364,0
106365,0
106366,0
106367,0
106368,0
106369,0
106370,0
106371,0
106372,0
106373,0
106374,0
106375,0
106376,0
106377,0
106378,0
106379,0
106380,0
106381,0
106382,0
106383,0
106384,0
106385,0
106386,0
106387,0
106388,0
106389,0
106390,0
106391,0
106392,0
106393,0
106394,0
106395,0
106396,0
106397,0
106398,0
106399,0
106400,0
106401,0
106402,0
106403,0
106404,0
106405,0
106406,0
106407,0
106408,0
106409,0
106410,0
106411,0
106412,0
106413,0
106414,0
106415,0
106416,0
106417,0
106418,0
106419,0
106420,0
106421,0
106422,0
106423,0
106424,0
106425,0
106426,0
106427,0
106428,0
106429,0
106430,0
106431,0
106432,0
106433,0
106434,0
106435,0
106436,0
106437,0
106438,0
106439,0
106440,0
106441,0
106442,0
106443,0
106444,0
106445,0
106446,0
106447,0
106448,0
106449,0
106450,0
106451,0
106452,0
106453,0
106454,0
106455,0
106456,0
106457,0
106458,0
106459,0
106460,0
106461,0
106462,0
106463,0
106464,0
106465,0
106466,0
106467,0
106468,0
106469,0
106470,0
106471,0
106472,0
106473,0
106474,0
106475,0
106476,0
106477,0
106478,0
106479,0
106480,0
106481,0
106482,0
106483,0
106484,0
106485,0
106486,0
106487,0
106488,0
106489,0
106490,0
106491,0
106492,0
106493,0
106494,0
106495,0
106496,0
106497,0
106498,0
106499,0
106500,0
106501,0
106502,0
106503,0
106504,0
106505,0
106506,0
106507,0
106508,0
106509,0
106510,0
106511,0
106512,0
106513,0
106514,0
106515,0
106516,0
106517,0
106518,0
106519,0
106520,0
106521,0
106522,0
106523,0
106524,0
106525,0
106526,0
106527,0
106528,0
106529,0
106530,0
106531,0
106532,0
106533,0
106534,0
106535,0
106536,0
106537,0
106538,0
106539,0
106540,0
106541,0
106542,0
106543,0
106544,0
106545,0
106546,0
106547,0
106548,0
106549,0
106550,0
106551,0
106552,0
106553,0
106554,0
106555,0
106556,0
106557,0
106558,0
106559,0
106560,0
106561,0
106562,0
106563,0
106564,0
106565,0
106566,0
106567,0
106568,0
106569,0
106570,0
106571,0
106572,0
106573,0
106574,0
106575,0
106576,0
106577,0
106578,0
106579,0
106580,0
106581,0
106582,0
106583,0
106584,0
106585,0
106586,0
106587,0
106588,0
106589,0
106590,0
106591,0
106592,0
106593,0
106594,0
106595,0
106596,0
106597,0
106598,0
106599,0
106600,0
106601,0
106602,0
106603,0
106604,0
106605,0
106606,0
106607,0
106608,0
106609,0
106610,0
106611,0
106612,0
106613,0
106614,0
106615,0
106616,0
106617,0
106618,0
106619,0
106620,0
106621,0
106622,0
106623,0
106624,0
106625,0
106626,0
106627,0
106628,0
106629,0
106630,0
106631,0
106632,0
106633,0
106634,0
106635,0
106636,0
106637,0
106638,0
106639,0
106640,0
106641,0
106642,0
106643,0
106644,0
106645,0
106646,0
106647,0
106648,0
106649,0
106650,0
106651,0
106652,0
106653,0
106654,0
106655,0
106656,0
106657,0
106658,0
106659,0
106660,0
106661,0
106662,0
106663,0
106664,0
106665,0
106666,0
106667,0
106668,0
106669,0
106670,0
106671,0
106672,0
106673,0
106674,0
106675,0
106676,0
106677,0
106678,0
106679,0
106680,0
106681,0
106682,0
106683,0
106684,0
106685,0
106686,0
106687,0
106688,0
106689,0
106690,0
106691,0
106692,0
106693,0
106694,0
106695,0
106696,0
106697,0
106698,0
106699,0
106700,0
106701,0
106702,0
106703,0
106704,0
106705,0
106706,0
106707,0
106708,0
106709,0
106710,0
106711,0
106712,0
106713,0
106714,0
106715,0
106716,0
106717,0
106718,0
106719,0
106720,0
106721,0
106722,0
106723,0
106724,0
106725,0
106726,0
106727,0
106728,0
106729,0
106730,0
106731,0
106732,0
106733,0
106734,0
106735,0
106736,0
106737,0
106738,0
106739,0
106740,0
106741,0
106742,0
106743,0
106744,0
106745,0
106746,0
106747,0
106748,0
106749,0
106750,0
106751,0
106752,0
106753,0
106754,0
106755,0
106756,0
106757,0
106758,0
106759,0
106760,0
106761,0
106762,0
106763,0
106764,0
106765,0
106766,0
106767,0
106768,0
106769,0
106770,0
106771,0
106772,0
106773,0
106774,0
106775,0
106776,0
106777,0
106778,0
106779,0
106780,0
106781,0
106782,0
106783,0
106784,0
106785,0
106786,0
106787,0
106788,0
106789,0
106790,0
106791,0
106792,0
106793,0
106794,0
106795,0
106796,0
106797,0
106798,0
106799,0
106800,0
106801,0
106802,0
106803,0
106804,0
106805,0
106806,0
106807,0
106808,0
106809,0
106810,0
106811,0
106812,0
106813,0
106814,0
106815,0
106816,0
106817,0
106818,0
106819,0
106820,0
106821,0
106822,0
106823,0
106824,0
106825,0
106826,0
106827,0
106828,0
106829,0
106830,0
106831,0
106832,0
106833,0
106834,0
106835,0
106836,0
106837,0
106838,0
106839,0
106840,0
106841,0
106842,0
106843,0
106844,0
106845,0
106846,0
106847,0
106848,0
106849,0
106850,0
106851,0
106852,0
106853,0
106854,0
106855,0
106856,0
106857,0
106858,0
106859,0
106860,0
106861,0
106862,0
106863,0
106864,0
106865,0
106866,0
106867,0
106868,0
106869,0
106870,0
106871,0
106872,0
106873,0
106874,0
106875,0
106876,0
106877,0
106878,0
106879,0
106880,0
106881,0
106882,0
106883,0
106884,0
106885,0
106886,0
106887,0
106888,0
106889,0
106890,0
106891,0
106892,0
106893,0
106894,0
106895,0
106896,0
106897,0
106898,0
106899,0
106900,0
106901,0
106902,0
106903,0
106904,0
106905,0
106906,0
106907,0
106908,0
106909,0
106910,0
106911,0
106912,0
106913,0
106914,0
106915,0
106916,0
106917,0
106918,0
106919,0
106920,0
106921,0
106922,0
106923,0
106924,0
106925,0
106926,0
106927,0
106928,0
106929,0
106930,0
106931,0
106932,0
106933,0
106934,0
106935,0
106936,0
106937,0
106938,0
106939,0
106940,0
106941,0
106942,0
106943,0
106944,0
106945,0
106946,0
106947,0
106948,0
106949,0
106950,0
106951,0
106952,0
106953,0
106954,0
106955,0
106956,0
106957,0
106958,0
106959,0
106960,0
106961,0
106962,0
106963,0
106964,0
106965,0
106966,0
106967,0
106968,0
106969,0
106970,0
106971,0
106972,0
106973,0
106974,0
106975,0
106976,0
106977,0
106978,0
106979,0
106980,0
106981,0
106982,0
106983,0
106984,0
106985,0
106986,0
106987,0
106988,0
106989,0
106990,0
106991,0
106992,0
106993,0
106994,0
106995,0
106996,0
106997,0
106998,0
106999,0
107000,0
107001,0
107002,0
107003,0
107004,0
107005,0
107006,0
107007,0
107008,0
107009,0
107010,0
107011,0
107012,0
107013,0
107014,0
107015,0
107016,0
107017,0
107018,0
107019,0
107020,0
107021,0
107022,0
107023,0
107024,0
107025,0
107026,0
107027,0
107028,0
107029,0
107030,0
107031,0
107032,0
107033,0
107034,0
107035,0
107036,0
107037,0
107038,0
107039,0
107040,0
107041,0
107042,0
107043,0
107044,0
107045,0
107046,0
107047,0
107048,0
107049,0
107050,0
107051,0
107052,0
107053,0
107054,0
107055,0
107056,0
107057,0
107058,0
107059,0
107060,0
107061,0
107062,0
107063,0
107064,0
107065,0
107066,0
107067,0
107068,0
107069,0
107070,0
107071,0
107072,0
107073,0
107074,0
107075,0
107076,0
107077,0
107078,0
107079,0
107080,0
107081,0
107082,0
107083,0
107084,0
107085,0
107086,0
107087,0
107088,0
107089,0
107090,0
107091,0
107092,0
107093,0
107094,0
107095,0
107096,0
107097,0
107098,0
107099,0
107100,0
107101,0
107102,0
107103,0
107104,0
107105,0
107106,0
107107,0
107108,0
107109,0
107110,0
107111,0
107112,0
107113,0
107114,0
107115,0
107116,0
107117,0
107118,0
107119,0
107120,0
107121,0
107122,0
107123,0
107124,0
107125,0
107126,0
107127,0
107128,0
107129,0
107130,0
107131,0
107132,0
107133,0
107134,0
107135,0
107136,0
107137,0
107138,0
107139,0
107140,0
107141,0
107142,0
107143,0
107144,0
107145,0
107146,0
107147,0
107148,0
107149,0
107150,0
107151,0
107152,0
107153,0
107154,0
107155,0
107156,0
107157,0
107158,0
107159,0
107160,0
107161,0
107162,0
107163,0
107164,0
107165,0
107166,0
107167,0
107168,0
107169,0
107170,0
107171,0
107172,0
107173,0
107174,0
107175,0
107176,0
107177,0
107178,0
107179,0
107180,0
107181,0
107182,0
107183,0
107184,0
107185,0
107186,0
107187,0
107188,0
107189,0
107190,0
107191,0
107192,0
107193,0
107194,0
107195,0
107196,0
107197,0
107198,0
107199,0
107200,0
107201,0
107202,0
107203,0
107204,0
107205,0
107206,0
107207,0
107208,0
107209,0
107210,0
107211,0
107212,0
107213,0
107214,0
107215,0
107216,0
107217,0
107218,0
107219,0
107220,0
107221,0
107222,0
107223,0
107224,0
107225,0
107226,0
107227,0
107228,0
107229,0
107230,0
107231,0
107232,0
107233,0
107234,0
107235,0
107236,0
107237,0
107238,0
107239,0
107240,0
107241,0
107242,0
107243,0
107244,0
107245,0
107246,0
107247,0
107248,0
107249,0
107250,0
107251,0
107252,0
107253,0
107254,0
107255,0
107256,0
107257,0
107258,0
107259,0
107260,0
107261,0
107262,0
107263,0
107264,0
107265,0
107266,0
107267,0
107268,0
107269,0
107270,0
107271,0
107272,0
107273,0
107274,0
107275,0
107276,0
107277,0
107278,0
107279,0
107280,0
107281,0
107282,0
107283,0
107284,0
107285,0
107286,0
107287,0
107288,0
107289,0
107290,0
107291,0
107292,0
107293,0
107294,0
107295,0
107296,0
107297,0
107298,0
107299,0
107300,0
107301,0
107302,0
107303,0
107304,0
107305,0
107306,0
107307,0
107308,0
107309,0
107310,0
107311,0
107312,0
107313,0
107314,0
107315,0
107316,0
107317,0
107318,0
107319,0
107320,0
107321,0
107322,0
107323,0
107324,0
107325,0
107326,0
107327,0
107328,0
107329,0
107330,0
107331,0
107332,0
107333,0
107334,0
107335,0
107336,0
107337,0
107338,0
107339,0
107340,0
107341,0
107342,0
107343,0
107344,0
107345,0
107346,0
107347,0
107348,0
107349,0
107350,0
107351,0
107352,0
107353,0
107354,0
107355,0
107356,0
107357,0
107358,0
107359,0
107360,0
107361,0
107362,0
107363,0
107364,0
107365,0
107366,0
107367,0
107368,0
107369,0
107370,0
107371,0
107372,0
107373,0
107374,0
107375,0
107376,0
107377,0
107378,0
107379,0
107380,0
107381,0
107382,0
107383,0
107384,0
107385,0
107386,0
107387,0
107388,0
107389,0
107390,0
107391,0
107392,0
107393,0
107394,0
107395,0
107396,0
107397,0
107398,0
107399,0
107400,0
107401,0
107402,0
107403,0
107404,0
107405,0
107406,0
107407,0
107408,0
107409,0
107410,0
107411,0
107412,0
107413,0
